rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
608beb37,12.0,1982,-,-,-,-,-,-,-,-,2010
61214f55,10.0,1990,-,-,-,-,-,-,-,-,2010
612648a9,11.0,1954,-,-,-,-,-,-,-,-,2010
61265ec1,5.0,1997,-,-,-,-,-,-,-,-,2010
612df5f3,10.0,1998,-,-,-,-,-,-,-,-,2010
6134a2ae,7.0,1960,-,-,-,-,-,-,-,-,2010
613ceec9,9.0,1954,-,-,-,-,-,-,-,-,2010
613d9af3,12.0,1995,-,-,-,-,-,-,-,-,2010
613df17b,3.0,1995,-,-,-,-,-,-,-,-,2010
613ecc45,10.0,1967,-,-,-,-,-,-,-,-,2010
6144efee,12.0,1965,-,-,-,-,-,-,-,-,2010
60bc0531,14.0,1957,-,-,-,-,-,-,-,-,2010
60c077a9,14.0,1989,-,-,-,-,-,-,-,-,2010
60c442cd,5.0,1985,-,-,-,-,-,-,-,-,2010
60cb0484,7.0,1963,-,-,-,-,-,-,-,-,2010
60ce7630,16.0,1966,-,-,-,-,-,-,-,-,2010
60db0071,9.0,1984,-,-,-,-,-,-,-,-,2010
6150ed74,1.0,1989,-,-,-,-,-,-,-,-,2010
61527cb1,14.0,1983,-,-,-,-,-,-,-,-,2010
61537270,11.0,1997,-,-,-,-,-,-,-,-,2010
6158634f,17.0,1961,-,-,-,-,-,-,-,-,2010
615a23f2,2.0,1963,-,-,-,-,-,-,-,-,2010
615d20cf,8.0,1954,-,-,-,-,-,-,-,-,2010
615dd682,1.0,1980,-,-,-,-,-,-,-,-,2010
615e2191,14.0,1968,-,-,-,-,-,-,-,-,2010
6166a8fd,15.0,1964,-,-,-,-,-,-,-,-,2010
616b03af,11.0,1993,-,-,-,-,-,-,-,-,2010
617a2cc2,4.0,1951,-,-,-,-,-,-,-,-,2010
61809577,10.0,1986,-,-,-,-,-,-,-,-,2010
610ab48e,11.0,1970,-,-,-,-,-,-,-,-,2010
610ab4bd,2.0,1997,-,-,-,-,-,-,-,-,2010
610e68d2,6.0,1962,-,-,-,-,-,-,-,-,2010
611ba385,14.0,1957,-,-,-,-,-,-,-,-,2010
61859a3c,13.0,1995,-,-,-,-,-,-,-,-,2010
61974bcb,2.0,1953,-,-,-,-,-,-,-,-,2010
f0b278d1,10.0,1994,-,-,-,-,-,-,-,-,2010
f0b29199,10.0,1964,-,-,-,-,-,-,-,-,2010
f0b3bb67,5.0,1959,-,-,-,-,-,-,-,-,2010
f0bcfc0a,3.0,1957,-,-,-,-,-,-,-,-,2010
f0cb737b,2.0,1988,-,-,-,-,-,-,-,-,2010
f0d034a5,13.0,1983,-,-,-,-,-,-,-,-,2010
f0d824fe,8.0,1950,-,-,-,-,-,-,-,-,2010
f0ddd4f8,3.0,1981,-,-,-,-,-,-,-,-,2010
f0e1c94a,5.0,1994,-,-,-,-,-,-,-,-,2010
f0e5b82e,8.0,1992,-,-,-,-,-,-,-,-,2010
619a5733,6.0,1993,-,-,-,-,-,-,-,-,2010
619cfe7f,10.0,1959,-,-,-,-,-,-,-,-,2010
61481ad1,8.0,1966,-,-,-,-,-,-,-,-,2010
61507c6b,4.0,1982,-,-,-,-,-,-,-,-,2010
620b7415,17.0,1981,-,-,-,-,-,-,-,-,2010
620e56ba,1.0,1955,-,-,-,-,-,-,-,-,2010
61a2aebc,12.0,1953,-,-,-,-,-,-,-,-,2010
61a3dd29,13.0,1989,-,-,-,-,-,-,-,-,2010
61a88bc9,8.0,1951,-,-,-,-,-,-,-,-,2010
61a8abd4,15.0,1996,-,-,-,-,-,-,-,-,2010
61aecc6a,14.0,1988,-,-,-,-,-,-,-,-,2010
61aef190,2.0,1951,-,-,-,-,-,-,-,-,2010
61b1f53f,8.0,1998,-,-,-,-,-,-,-,-,2010
61b257b6,14.0,1968,-,-,-,-,-,-,-,-,2010
61c453e0,13.0,1993,-,-,-,-,-,-,-,-,2010
61c7158c,2.0,1963,-,-,-,-,-,-,-,-,2010
61d9a192,2.0,1954,-,-,-,-,-,-,-,-,2010
61e09ae3,17.0,1987,-,-,-,-,-,-,-,-,2010
61e22ebe,11.0,1985,-,-,-,-,-,-,-,-,2010
6181f7cf,13.0,1997,-,-,-,-,-,-,-,-,2010
cac17cd8,4.0,1956,-,-,-,-,-,-,-,-,2010
cac48ab9,12.0,1962,-,-,-,-,-,-,-,-,2010
cac4bbd0,1.0,1965,-,-,-,-,-,-,-,-,2010
cacce047,6.0,1995,-,-,-,-,-,-,-,-,2010
ca7be19f,13.0,1996,-,-,-,-,-,-,-,-,2010
ca89d650,15.0,1966,-,-,-,-,-,-,-,-,2010
ca8a5800,9.0,1957,-,-,-,-,-,-,-,-,2010
ca91302c,7.0,1996,-,-,-,-,-,-,-,-,2010
ca929f9b,1.0,1955,-,-,-,-,-,-,-,-,2010
ca9af076,6.0,1993,-,-,-,-,-,-,-,-,2010
e06750bf,2.0,1967,-,-,-,-,-,-,-,-,2010
e0728742,17.0,1998,-,-,-,-,-,-,-,-,2010
e0733a82,11.0,1986,-,-,-,-,-,-,-,-,2010
6205c0c0,11.0,1967,-,-,-,-,-,-,-,-,2010
6205c879,13.0,1954,-,-,-,-,-,-,-,-,2010
62087c9c,5.0,1958,-,-,-,-,-,-,-,-,2010
624561c9,5.0,1994,-,-,-,-,-,-,-,-,2010
6246704c,17.0,1969,-,-,-,-,-,-,-,-,2010
6248e49b,2.0,1998,-,-,-,-,-,-,-,-,2010
625353e9,4.0,1989,-,-,-,-,-,-,-,-,2010
62585ddb,13.0,1963,-,-,-,-,-,-,-,-,2010
625a87b8,14.0,1953,-,-,-,-,-,-,-,-,2010
62671261,12.0,1965,-,-,-,-,-,-,-,-,2010
61eb41e5,16.0,1959,-,-,-,-,-,-,-,-,2010
61ec0c26,7.0,1970,-,-,-,-,-,-,-,-,2010
61ee82f0,3.0,1994,-,-,-,-,-,-,-,-,2010
61f52f6d,7.0,1988,-,-,-,-,-,-,-,-,2010
61fbd54a,14.0,1961,-,-,-,-,-,-,-,-,2010
61fc2882,15.0,1958,-,-,-,-,-,-,-,-,2010
61fc36eb,1.0,1952,-,-,-,-,-,-,-,-,2010
62018a13,5.0,1955,-,-,-,-,-,-,-,-,2010
cac02336,13.0,1957,-,-,-,-,-,-,-,-,2010
f079245b,3.0,1954,-,-,-,-,-,-,-,-,2010
f0798aec,10.0,1989,-,-,-,-,-,-,-,-,2010
f07a15ab,12.0,1970,-,-,-,-,-,-,-,-,2010
f084b272,17.0,1955,-,-,-,-,-,-,-,-,2010
f0852f2d,15.0,1956,-,-,-,-,-,-,-,-,2010
f0926577,8.0,1969,-,-,-,-,-,-,-,-,2010
f0931296,8.0,1969,-,-,-,-,-,-,-,-,2010
f0997255,14.0,1989,-,-,-,-,-,-,-,-,2010
621836a6,2.0,1990,-,-,-,-,-,-,-,-,2010
621d13ff,10.0,1963,-,-,-,-,-,-,-,-,2010
6224e8f7,3.0,1989,-,-,-,-,-,-,-,-,2010
62252a84,11.0,1963,-,-,-,-,-,-,-,-,2010
622a521b,11.0,1963,-,-,-,-,-,-,-,-,2010
623e91fe,15.0,1991,-,-,-,-,-,-,-,-,2010
6244b30a,5.0,1963,-,-,-,-,-,-,-,-,2010
6245039f,3.0,1968,-,-,-,-,-,-,-,-,2010
628d9fad,13.0,1951,-,-,-,-,-,-,-,-,2010
6294fae0,13.0,1956,-,-,-,-,-,-,-,-,2010
629b23cc,9.0,1953,-,-,-,-,-,-,-,-,2010
629b8bc1,8.0,1991,-,-,-,-,-,-,-,-,2010
62b3c672,3.0,1968,-,-,-,-,-,-,-,-,2010
62ba4e80,12.0,1960,-,-,-,-,-,-,-,-,2010
62baa4ea,4.0,1964,-,-,-,-,-,-,-,-,2010
62bbfc7b,14.0,1954,-,-,-,-,-,-,-,-,2010
62c2ce5c,4.0,1954,-,-,-,-,-,-,-,-,2010
6269554f,4.0,1993,-,-,-,-,-,-,-,-,2010
626a1595,13.0,1991,-,-,-,-,-,-,-,-,2010
626cc503,11.0,1962,-,-,-,-,-,-,-,-,2010
626e0285,2.0,1980,-,-,-,-,-,-,-,-,2010
6270d07e,5.0,1966,-,-,-,-,-,-,-,-,2010
f075236b,13.0,1970,-,-,-,-,-,-,-,-,2010
f0772372,1.0,1959,-,-,-,-,-,-,-,-,2010
62d136a7,13.0,1964,-,-,-,-,-,-,-,-,2010
62e24054,14.0,1964,-,-,-,-,-,-,-,-,2010
62e718e4,9.0,1950,-,-,-,-,-,-,-,-,2010
62ee4e0f,6.0,1967,-,-,-,-,-,-,-,-,2010
62f40e3c,13.0,1967,-,-,-,-,-,-,-,-,2010
62f5b61e,14.0,1980,-,-,-,-,-,-,-,-,2010
62f6f5a1,10.0,1992,-,-,-,-,-,-,-,-,2010
62f7edfd,16.0,1998,-,-,-,-,-,-,-,-,2010
62f8a24c,1.0,1961,-,-,-,-,-,-,-,-,2010
62fda3c3,10.0,1954,-,-,-,-,-,-,-,-,2010
f09b2b8b,13.0,1991,-,-,-,-,-,-,-,-,2010
f0a2a36d,1.0,1997,-,-,-,-,-,-,-,-,2010
f0b0e861,14.0,1984,-,-,-,-,-,-,-,-,2010
6271712e,9.0,1960,-,-,-,-,-,-,-,-,2010
62755540,12.0,1989,-,-,-,-,-,-,-,-,2010
6275652c,2.0,1995,-,-,-,-,-,-,-,-,2010
63090a39,16.0,1969,-,-,-,-,-,-,-,-,2010
63098a2f,15.0,1985,-,-,-,-,-,-,-,-,2010
630efe62,4.0,1994,-,-,-,-,-,-,-,-,2010
630ff9b3,15.0,1991,-,-,-,-,-,-,-,-,2010
631201ae,2.0,1968,-,-,-,-,-,-,-,-,2010
6314d307,12.0,1980,-,-,-,-,-,-,-,-,2010
63166888,17.0,1990,-,-,-,-,-,-,-,-,2010
631f2263,4.0,1983,-,-,-,-,-,-,-,-,2010
632285e7,11.0,1989,-,-,-,-,-,-,-,-,2010
632b2d49,11.0,1996,-,-,-,-,-,-,-,-,2010
632f6949,16.0,1960,-,-,-,-,-,-,-,-,2010
6332bbbe,10.0,1964,-,-,-,-,-,-,-,-,2010
6338fbe3,12.0,1950,-,-,-,-,-,-,-,-,2010
62c44e7c,16.0,1954,-,-,-,-,-,-,-,-,2010
62c74d7e,8.0,1986,-,-,-,-,-,-,-,-,2010
62c8367c,1.0,1953,-,-,-,-,-,-,-,-,2010
e079c174,7.0,1954,-,-,-,-,-,-,-,-,2010
e07f2818,5.0,1981,-,-,-,-,-,-,-,-,2010
e081c1d5,2.0,1955,-,-,-,-,-,-,-,-,2010
ca475ef5,12.0,1966,-,-,-,-,-,-,-,-,2010
ca4c57e0,9.0,1985,-,-,-,-,-,-,-,-,2010
ca54918a,14.0,1985,-,-,-,-,-,-,-,-,2010
ca56b499,12.0,1968,-,-,-,-,-,-,-,-,2010
ca5a9688,10.0,1982,-,-,-,-,-,-,-,-,2010
ca5aeef1,11.0,1985,-,-,-,-,-,-,-,-,2010
ca5f80c9,8.0,1991,-,-,-,-,-,-,-,-,2010
ca61497e,12.0,1962,-,-,-,-,-,-,-,-,2010
637afc4e,7.0,1969,-,-,-,-,-,-,-,-,2010
6381a872,7.0,1969,-,-,-,-,-,-,-,-,2010
6385c2a4,6.0,1969,-,-,-,-,-,-,-,-,2010
638ccef9,16.0,1969,-,-,-,-,-,-,-,-,2010
639538dd,5.0,1958,-,-,-,-,-,-,-,-,2010
f059e978,4.0,1953,-,-,-,-,-,-,-,-,2010
f05ce025,2.0,1955,-,-,-,-,-,-,-,-,2010
f05dad53,8.0,1951,-,-,-,-,-,-,-,-,2010
f068fa87,9.0,1952,-,-,-,-,-,-,-,-,2010
f070001c,7.0,1961,-,-,-,-,-,-,-,-,2010
f07246b9,5.0,1997,-,-,-,-,-,-,-,-,2010
633e776a,8.0,1952,-,-,-,-,-,-,-,-,2010
6340bfe5,14.0,1989,-,-,-,-,-,-,-,-,2010
634566ab,1.0,1996,-,-,-,-,-,-,-,-,2010
6345fdcd,17.0,1990,-,-,-,-,-,-,-,-,2010
63587e10,15.0,1992,-,-,-,-,-,-,-,-,2010
635a1059,1.0,1962,-,-,-,-,-,-,-,-,2010
6362b230,8.0,1986,-,-,-,-,-,-,-,-,2010
637254d8,14.0,1992,-,-,-,-,-,-,-,-,2010
6377ded1,4.0,1984,-,-,-,-,-,-,-,-,2010
e0762494,10.0,1950,-,-,-,-,-,-,-,-,2010
63b2eb58,15.0,1964,-,-,-,-,-,-,-,-,2010
63c43615,15.0,1991,-,-,-,-,-,-,-,-,2010
63ca9798,9.0,1967,-,-,-,-,-,-,-,-,2010
63d37053,2.0,1952,-,-,-,-,-,-,-,-,2010
63d698f1,1.0,1958,-,-,-,-,-,-,-,-,2010
63db2fd8,9.0,1999,-,-,-,-,-,-,-,-,2010
63f1bed5,12.0,1981,-,-,-,-,-,-,-,-,2010
639684dc,8.0,1996,-,-,-,-,-,-,-,-,2010
639906b8,6.0,1988,-,-,-,-,-,-,-,-,2010
f02e5f9b,4.0,1959,-,-,-,-,-,-,-,-,2010
f03cca14,7.0,1983,-,-,-,-,-,-,-,-,2010
f03cf5de,5.0,1957,-,-,-,-,-,-,-,-,2010
f046d2dc,14.0,1961,-,-,-,-,-,-,-,-,2010
f047b1fa,4.0,1989,-,-,-,-,-,-,-,-,2010
f04af5df,5.0,1987,-,-,-,-,-,-,-,-,2010
f05985f5,6.0,1967,-,-,-,-,-,-,-,-,2010
63ffe605,3.0,1962,-,-,-,-,-,-,-,-,2010
64016188,15.0,1957,-,-,-,-,-,-,-,-,2010
641b13a7,2.0,1989,-,-,-,-,-,-,-,-,2010
641d55b7,1.0,1958,-,-,-,-,-,-,-,-,2010
641ea3cf,6.0,1951,-,-,-,-,-,-,-,-,2010
6428053d,9.0,1987,-,-,-,-,-,-,-,-,2010
6429d148,12.0,1993,-,-,-,-,-,-,-,-,2010
642af330,15.0,1966,-,-,-,-,-,-,-,-,2010
642dd955,9.0,1992,-,-,-,-,-,-,-,-,2010
639a7f4a,4.0,1951,-,-,-,-,-,-,-,-,2010
63a02a71,15.0,1953,-,-,-,-,-,-,-,-,2010
63a125f5,10.0,1992,-,-,-,-,-,-,-,-,2010
63a4fada,15.0,1991,-,-,-,-,-,-,-,-,2010
63a7e616,17.0,1961,-,-,-,-,-,-,-,-,2010
63abfe6b,6.0,1982,-,-,-,-,-,-,-,-,2010
63af5709,17.0,1985,-,-,-,-,-,-,-,-,2010
64347c8a,1.0,1988,-,-,-,-,-,-,-,-,2010
64375f61,11.0,1980,-,-,-,-,-,-,-,-,2010
643df2ff,4.0,1991,-,-,-,-,-,-,-,-,2010
643eface,2.0,1959,-,-,-,-,-,-,-,-,2010
64486f77,10.0,1951,-,-,-,-,-,-,-,-,2010
645e5d43,12.0,1984,-,-,-,-,-,-,-,-,2010
6460718a,9.0,1964,-,-,-,-,-,-,-,-,2010
64661bf2,16.0,1987,-,-,-,-,-,-,-,-,2010
6468ecdf,8.0,1996,-,-,-,-,-,-,-,-,2010
646af597,8.0,1999,-,-,-,-,-,-,-,-,2010
646ed036,9.0,1957,-,-,-,-,-,-,-,-,2010
64740e34,14.0,1962,-,-,-,-,-,-,-,-,2010
63f2156e,11.0,1960,-,-,-,-,-,-,-,-,2010
63f40a29,2.0,1968,-,-,-,-,-,-,-,-,2010
63f531e5,4.0,1983,-,-,-,-,-,-,-,-,2010
63f77d9d,1.0,1983,-,-,-,-,-,-,-,-,2010
ca7688c0,15.0,1962,-,-,-,-,-,-,-,-,2010
ca7854a0,1.0,1990,-,-,-,-,-,-,-,-,2010
ca0c3280,2.0,1985,-,-,-,-,-,-,-,-,2010
ca113c4c,4.0,1970,-,-,-,-,-,-,-,-,2010
ca122701,3.0,1987,-,-,-,-,-,-,-,-,2010
ca1a415a,11.0,1965,-,-,-,-,-,-,-,-,2010
ca1f0c98,4.0,1992,-,-,-,-,-,-,-,-,2010
ca2388f4,7.0,1991,-,-,-,-,-,-,-,-,2010
ca2b2bad,4.0,1965,-,-,-,-,-,-,-,-,2010
ca2f6a3c,12.0,1970,-,-,-,-,-,-,-,-,2010
ca30727e,13.0,1988,-,-,-,-,-,-,-,-,2010
64930fd6,3.0,1964,-,-,-,-,-,-,-,-,2010
64982e00,1.0,1986,-,-,-,-,-,-,-,-,2010
64a06d0e,3.0,1984,-,-,-,-,-,-,-,-,2010
64a7ba88,11.0,1994,-,-,-,-,-,-,-,-,2010
642ea8a6,6.0,1986,-,-,-,-,-,-,-,-,2010
64bb1475,14.0,1981,-,-,-,-,-,-,-,-,2010
64bd4f11,15.0,1959,-,-,-,-,-,-,-,-,2010
64be690c,3.0,1986,-,-,-,-,-,-,-,-,2010
64c58889,10.0,1952,-,-,-,-,-,-,-,-,2010
64c59dd4,16.0,1966,-,-,-,-,-,-,-,-,2010
64cb8859,14.0,1981,-,-,-,-,-,-,-,-,2010
64ce72ee,10.0,1984,-,-,-,-,-,-,-,-,2010
64d0ea32,2.0,1993,-,-,-,-,-,-,-,-,2010
6477fc57,15.0,1992,-,-,-,-,-,-,-,-,2010
64795017,5.0,1994,-,-,-,-,-,-,-,-,2010
64891f20,7.0,1984,-,-,-,-,-,-,-,-,2010
648a6a69,3.0,1965,-,-,-,-,-,-,-,-,2010
648ec77b,17.0,1980,-,-,-,-,-,-,-,-,2010
64909694,12.0,1961,-,-,-,-,-,-,-,-,2010
ca64b101,12.0,1982,-,-,-,-,-,-,-,-,2010
ca65baac,11.0,1984,-,-,-,-,-,-,-,-,2010
64d9ab6e,3.0,1993,-,-,-,-,-,-,-,-,2010
64db7fbf,6.0,1989,-,-,-,-,-,-,-,-,2010
64dc9ba4,17.0,1981,-,-,-,-,-,-,-,-,2010
64ea2dab,4.0,1957,-,-,-,-,-,-,-,-,2010
64f18998,12.0,1983,-,-,-,-,-,-,-,-,2010
64f76794,5.0,1997,-,-,-,-,-,-,-,-,2010
64fd0a8c,5.0,1950,-,-,-,-,-,-,-,-,2010
650459ce,8.0,1991,-,-,-,-,-,-,-,-,2010
650663ee,2.0,1982,-,-,-,-,-,-,-,-,2010
650a3ddd,1.0,1993,-,-,-,-,-,-,-,-,2010
65109ea6,16.0,1985,-,-,-,-,-,-,-,-,2010
64a846ad,1.0,1997,-,-,-,-,-,-,-,-,2010
64aa971e,11.0,1951,-,-,-,-,-,-,-,-,2010
64abfda8,8.0,1951,-,-,-,-,-,-,-,-,2010
64b00b28,11.0,1963,-,-,-,-,-,-,-,-,2010
64b4d5f8,15.0,1996,-,-,-,-,-,-,-,-,2010
6512ceb5,1.0,1967,-,-,-,-,-,-,-,-,2010
651477ac,7.0,1989,-,-,-,-,-,-,-,-,2010
65274760,17.0,1993,-,-,-,-,-,-,-,-,2010
6528762a,1.0,1970,-,-,-,-,-,-,-,-,2010
efcce446,3.0,1954,-,-,-,-,-,-,-,-,2010
efdc17a2,5.0,1967,-,-,-,-,-,-,-,-,2010
efe012fe,4.0,1980,-,-,-,-,-,-,-,-,2010
efe3e9bc,8.0,1951,-,-,-,-,-,-,-,-,2010
efe75e6f,11.0,1968,-,-,-,-,-,-,-,-,2010
efe84e34,16.0,1999,-,-,-,-,-,-,-,-,2010
efe9f98d,17.0,1952,-,-,-,-,-,-,-,-,2010
eff34def,5.0,1983,-,-,-,-,-,-,-,-,2010
f00d2435,15.0,1997,-,-,-,-,-,-,-,-,2010
f01575d1,13.0,1991,-,-,-,-,-,-,-,-,2010
64d5f4c5,7.0,1981,-,-,-,-,-,-,-,-,2010
64d6351a,7.0,1950,-,-,-,-,-,-,-,-,2010
65ac5156,11.0,1982,-,-,-,-,-,-,-,-,2010
f022d9ab,11.0,1995,-,-,-,-,-,-,-,-,2010
f02918fb,2.0,1996,-,-,-,-,-,-,-,-,2010
f029fe15,5.0,1969,-,-,-,-,-,-,-,-,2010
f02b1870,9.0,1998,-,-,-,-,-,-,-,-,2010
653504c0,12.0,1951,-,-,-,-,-,-,-,-,2010
65398a34,17.0,1983,-,-,-,-,-,-,-,-,2010
65437df4,11.0,1996,-,-,-,-,-,-,-,-,2010
65459eec,8.0,1989,-,-,-,-,-,-,-,-,2010
6548f1e7,10.0,1990,-,-,-,-,-,-,-,-,2010
654c1cfc,8.0,1992,-,-,-,-,-,-,-,-,2010
6552cad3,7.0,1953,-,-,-,-,-,-,-,-,2010
655b98a4,15.0,1960,-,-,-,-,-,-,-,-,2010
6568624b,16.0,1999,-,-,-,-,-,-,-,-,2010
656fd346,15.0,1984,-,-,-,-,-,-,-,-,2010
6511189e,7.0,1985,-,-,-,-,-,-,-,-,2010
6592dbfa,5.0,1996,-,-,-,-,-,-,-,-,2010
ca321d3b,12.0,1980,-,-,-,-,-,-,-,-,2010
ca3c01df,8.0,1995,-,-,-,-,-,-,-,-,2010
ca40db55,2.0,1990,-,-,-,-,-,-,-,-,2010
c9c96098,17.0,1955,-,-,-,-,-,-,-,-,2010
c9dd666f,12.0,1985,-,-,-,-,-,-,-,-,2010
c9e5911b,8.0,1983,-,-,-,-,-,-,-,-,2010
c9e89a9f,9.0,1987,-,-,-,-,-,-,-,-,2010
c9ea4294,7.0,1980,-,-,-,-,-,-,-,-,2010
c9ec2e61,6.0,1993,-,-,-,-,-,-,-,-,2010
c9ee8bbc,12.0,1968,-,-,-,-,-,-,-,-,2010
659477a3,14.0,1987,-,-,-,-,-,-,-,-,2010
6598bf5c,17.0,1950,-,-,-,-,-,-,-,-,2010
659f1529,6.0,1981,-,-,-,-,-,-,-,-,2010
65a034aa,4.0,1968,-,-,-,-,-,-,-,-,2010
65a7b53f,4.0,1951,-,-,-,-,-,-,-,-,2010
65cf2223,10.0,1959,-,-,-,-,-,-,-,-,2010
65d75c18,17.0,1980,-,-,-,-,-,-,-,-,2010
65e29f01,10.0,1951,-,-,-,-,-,-,-,-,2010
65e7d7f4,3.0,1984,-,-,-,-,-,-,-,-,2010
65e922ed,6.0,1995,-,-,-,-,-,-,-,-,2010
65f0675d,3.0,1987,-,-,-,-,-,-,-,-,2010
65f20ae6,5.0,1953,-,-,-,-,-,-,-,-,2010
65f32b07,9.0,1986,-,-,-,-,-,-,-,-,2010
657647c3,9.0,1998,-,-,-,-,-,-,-,-,2010
6578b2ad,9.0,1987,-,-,-,-,-,-,-,-,2010
657b7bf8,12.0,1996,-,-,-,-,-,-,-,-,2010
65822beb,11.0,1967,-,-,-,-,-,-,-,-,2010
6582ad2e,6.0,1988,-,-,-,-,-,-,-,-,2010
6582ca30,11.0,1984,-,-,-,-,-,-,-,-,2010
6589a0ab,8.0,1961,-,-,-,-,-,-,-,-,2010
658fae32,14.0,1957,-,-,-,-,-,-,-,-,2010
66098fed,16.0,1986,-,-,-,-,-,-,-,-,2010
660a0551,8.0,1981,-,-,-,-,-,-,-,-,2010
660bb969,2.0,1965,-,-,-,-,-,-,-,-,2010
660f0e7d,8.0,1970,-,-,-,-,-,-,-,-,2010
66107eb8,12.0,1989,-,-,-,-,-,-,-,-,2010
6610d926,3.0,1981,-,-,-,-,-,-,-,-,2010
6618a0fa,16.0,1980,-,-,-,-,-,-,-,-,2010
661cf0af,9.0,1969,-,-,-,-,-,-,-,-,2010
66203db9,1.0,1969,-,-,-,-,-,-,-,-,2010
6621b6f9,5.0,1983,-,-,-,-,-,-,-,-,2010
6627984d,11.0,1954,-,-,-,-,-,-,-,-,2010
65ae2bab,17.0,1982,-,-,-,-,-,-,-,-,2010
65b4c92d,5.0,1952,-,-,-,-,-,-,-,-,2010
65b78ff8,13.0,1967,-,-,-,-,-,-,-,-,2010
65be2f4c,10.0,1984,-,-,-,-,-,-,-,-,2010
65c3e1cc,16.0,1992,-,-,-,-,-,-,-,-,2010
6633e856,17.0,1999,-,-,-,-,-,-,-,-,2010
664070ff,1.0,1988,-,-,-,-,-,-,-,-,2010
66431857,14.0,1989,-,-,-,-,-,-,-,-,2010
6645c1b5,6.0,1970,-,-,-,-,-,-,-,-,2010
6647de49,2.0,1992,-,-,-,-,-,-,-,-,2010
66485336,7.0,1951,-,-,-,-,-,-,-,-,2010
6654341c,1.0,1967,-,-,-,-,-,-,-,-,2010
66604f26,11.0,1985,-,-,-,-,-,-,-,-,2010
66631142,7.0,1950,-,-,-,-,-,-,-,-,2010
666a9759,16.0,1983,-,-,-,-,-,-,-,-,2010
666b30ba,15.0,1990,-,-,-,-,-,-,-,-,2010
666eb1b6,1.0,1991,-,-,-,-,-,-,-,-,2010
666ff3fa,1.0,1993,-,-,-,-,-,-,-,-,2010
65f704ed,15.0,1965,-,-,-,-,-,-,-,-,2010
6601a7a4,3.0,1999,-,-,-,-,-,-,-,-,2010
66075677,2.0,1969,-,-,-,-,-,-,-,-,2010
6678b76f,12.0,1999,-,-,-,-,-,-,-,-,2010
66830f0f,12.0,1957,-,-,-,-,-,-,-,-,2010
668d533c,3.0,1969,-,-,-,-,-,-,-,-,2010
6691cdb9,14.0,1989,-,-,-,-,-,-,-,-,2010
66929940,5.0,1991,-,-,-,-,-,-,-,-,2010
669ef0fc,6.0,1966,-,-,-,-,-,-,-,-,2010
669f2346,8.0,1959,-,-,-,-,-,-,-,-,2010
66a145ae,14.0,1961,-,-,-,-,-,-,-,-,2010
66a50f11,6.0,1967,-,-,-,-,-,-,-,-,2010
66a574f5,10.0,1999,-,-,-,-,-,-,-,-,2010
66ae828d,13.0,1988,-,-,-,-,-,-,-,-,2010
66affe50,17.0,1964,-,-,-,-,-,-,-,-,2010
66b030dc,9.0,1961,-,-,-,-,-,-,-,-,2010
66b7453f,11.0,1956,-,-,-,-,-,-,-,-,2010
66be85a3,5.0,1963,-,-,-,-,-,-,-,-,2010
663015d8,11.0,1958,-,-,-,-,-,-,-,-,2010
670162eb,3.0,1952,-,-,-,-,-,-,-,-,2010
6703a082,9.0,1992,-,-,-,-,-,-,-,-,2010
66c68ff8,6.0,1987,-,-,-,-,-,-,-,-,2010
66cb4bff,14.0,1950,-,-,-,-,-,-,-,-,2010
66e03c90,9.0,1989,-,-,-,-,-,-,-,-,2010
ef95a2ca,9.0,1992,-,-,-,-,-,-,-,-,2010
ef9fdf21,7.0,1989,-,-,-,-,-,-,-,-,2010
efa5ed21,13.0,1980,-,-,-,-,-,-,-,-,2010
efa76f68,5.0,1958,-,-,-,-,-,-,-,-,2010
efa83af7,1.0,1950,-,-,-,-,-,-,-,-,2010
efac331b,12.0,1981,-,-,-,-,-,-,-,-,2010
efac8feb,2.0,1991,-,-,-,-,-,-,-,-,2010
efbd5d63,9.0,1970,-,-,-,-,-,-,-,-,2010
efc0f02c,4.0,1952,-,-,-,-,-,-,-,-,2010
efc2df81,1.0,1963,-,-,-,-,-,-,-,-,2010
efc4f844,8.0,1965,-,-,-,-,-,-,-,-,2010
66e9d38e,9.0,1967,-,-,-,-,-,-,-,-,2010
66ea19ff,9.0,1982,-,-,-,-,-,-,-,-,2010
66f04b93,8.0,1995,-,-,-,-,-,-,-,-,2010
66f5f101,12.0,1991,-,-,-,-,-,-,-,-,2010
c9f25d14,13.0,1968,-,-,-,-,-,-,-,-,2010
c9f75bf9,5.0,1980,-,-,-,-,-,-,-,-,2010
c9fb582f,9.0,1986,-,-,-,-,-,-,-,-,2010
ca0816c2,2.0,1958,-,-,-,-,-,-,-,-,2010
ca0af09e,7.0,1955,-,-,-,-,-,-,-,-,2010
c97e3e0d,3.0,1993,-,-,-,-,-,-,-,-,2010
c994bb05,6.0,1989,-,-,-,-,-,-,-,-,2010
c996479d,6.0,1953,-,-,-,-,-,-,-,-,2010
