rinpersoon,year,num_employed_months,num_firms_worked_at,average_salary_while_employed
6f828829,2018,5,4,6682.4
6f828829,2019,4,4,4496.75
6f828829,2020,4,4,3539.5
6f848a94,2010,3,3,3447.6666666666665
6f848a94,2011,4,4,6531.0
6f848a94,2012,2,2,6468.5
6f848a94,2013,5,5,5425.2
6f848a94,2014,4,4,4633.75
6f848a94,2015,5,5,5675.4
6f848a94,2016,3,3,5324.666666666667
6f848a94,2017,5,5,6108.4
6f848a94,2018,4,4,4110.25
6f848a94,2019,5,5,4292.4
6f848a94,2020,3,3,5115.0
6f885634,2010,2,2,1517.0
6f885634,2011,4,4,6869.75
6f885634,2012,4,4,5010.0
6f885634,2013,3,3,6536.333333333333
6f885634,2014,4,3,2975.0
6f885634,2015,5,4,4276.0
6f885634,2016,4,3,4291.25
6f885634,2017,4,4,5348.0
6f885634,2018,5,5,5099.4
6f885634,2019,5,5,3870.0
6f885634,2020,3,3,7937.666666666667
6f947eb6,2010,5,5,5967.6
6f947eb6,2011,3,3,4651.666666666667
6f947eb6,2012,4,4,6200.75
6f947eb6,2013,5,5,6502.8
6f947eb6,2014,4,4,5015.5
6f947eb6,2015,4,4,6023.75
6f947eb6,2016,4,3,4200.75
6f947eb6,2017,5,4,6184.2
6f947eb6,2018,4,3,5196.75
6f947eb6,2019,5,4,8008.8
6f947eb6,2020,3,2,4536.333333333333
6f947f74,2010,5,4,3859.6
6f947f74,2011,4,3,7313.5
6f947f74,2012,5,4,3820.2
6f947f74,2013,5,4,4418.6
6f947f74,2014,4,4,7812.25
6f947f74,2015,4,4,5802.5
6f947f74,2016,4,4,2602.25
6f947f74,2017,4,4,3397.75
6f947f74,2018,4,4,5357.0
6f947f74,2019,5,5,6989.4
6f947f74,2020,5,5,5994.8
6f9776d4,2010,5,5,8288.6
6f9776d4,2011,4,4,5984.0
6f9776d4,2012,4,4,6019.5
6f9776d4,2013,5,5,4621.2
6f9776d4,2014,4,4,4464.75
6f9776d4,2015,3,3,2711.0
6f9776d4,2016,3,3,6980.0
6f9776d4,2017,5,5,4762.2
6f9776d4,2018,5,5,2930.8
6f9776d4,2019,4,4,5020.25
6f9776d4,2020,3,3,4857.0
6f9a1e20,2010,3,3,5039.333333333333
6f9a1e20,2011,5,5,5966.6
6f9a1e20,2012,5,5,5679.0
6f9a1e20,2013,5,5,7403.2
6f9a1e20,2014,4,4,4972.25
6f9a1e20,2015,4,4,4519.0
6f9a1e20,2016,2,2,9747.5
6f9a1e20,2017,5,5,3257.6
6f9a1e20,2018,5,5,7679.4
6f9a1e20,2019,5,5,7495.4
6f9a1e20,2020,5,5,5660.6
6fa2859a,2010,3,2,4817.0
6fa2859a,2011,4,4,7510.75
6fa2859a,2012,4,4,4866.75
6fa2859a,2013,4,4,4920.25
6fa2859a,2014,4,4,5446.25
6fa2859a,2015,3,3,4866.333333333333
6fa2859a,2016,4,4,3927.5
6fa2859a,2017,5,5,4835.6
6fa2859a,2018,4,4,5117.75
6fa2859a,2019,4,3,6604.75
6fa2859a,2020,4,3,4766.5
6fad4f81,2010,3,3,4650.0
6fad4f81,2011,5,5,5576.6
6fad4f81,2012,4,4,6794.75
6fad4f81,2013,5,5,5026.2
6fad4f81,2014,3,3,4806.333333333333
6fad4f81,2015,4,4,8234.5
6fad4f81,2016,4,4,4927.75
6fad4f81,2017,5,5,7455.0
6fad4f81,2018,4,4,6012.25
6fad4f81,2019,5,4,4915.4
6fad4f81,2020,4,3,6581.0
6fb5293f,2010,3,3,5085.333333333333
6fb5293f,2011,5,5,5675.2
6fb5293f,2012,3,3,5714.0
6fb5293f,2013,4,4,4397.75
6fb5293f,2014,4,4,5006.0
6fb5293f,2015,2,2,4083.0
6fb5293f,2016,5,5,4880.2
6fb5293f,2017,4,4,4124.75
6fb5293f,2018,4,3,6574.25
6fb5293f,2019,5,4,4335.4
6fb5293f,2020,4,3,7252.25
6fb76841,2010,5,5,7121.2
6fb76841,2011,4,4,5425.0
6fb76841,2012,4,4,7757.0
6fb76841,2013,3,3,5082.666666666667
6fb76841,2014,5,5,3796.6
6fb76841,2015,3,3,5054.0
6fb76841,2016,5,5,4605.8
6fb76841,2017,4,4,3278.0
6fb76841,2018,4,4,5906.75
6fb76841,2019,3,3,7148.333333333333
6fb76841,2020,3,3,8251.666666666666
6fbb4676,2010,5,5,4633.6
6fbb4676,2011,5,5,6011.6
6fbb4676,2012,4,4,7215.5
6fbb4676,2013,5,4,8024.8
6fbb4676,2014,5,4,7068.6
6fbb4676,2015,5,4,4850.8
6fbb4676,2016,5,4,6914.8
6fbb4676,2017,3,2,4603.666666666667
6fbb4676,2018,5,4,6047.6
6fbb4676,2019,4,3,7815.25
6fbb4676,2020,5,3,7469.6
6fd46889,2010,4,4,6744.0
6fd46889,2011,5,5,5212.2
6fd46889,2012,5,5,4728.0
6fd46889,2013,5,5,7942.4
6fd46889,2014,3,3,6629.333333333333
6fd46889,2015,2,2,7754.0
6fd46889,2016,5,4,5757.8
6fd46889,2017,5,4,4347.6
6fd46889,2018,5,4,4961.6
6fd46889,2019,4,3,7790.25
6fd46889,2020,5,4,4582.2
6fd7a20b,2010,4,4,5770.25
6fd7a20b,2011,5,5,5052.6
6fd7a20b,2012,3,3,6135.333333333333
6fd7a20b,2013,4,4,6136.25
6fd7a20b,2014,3,3,4863.0
6fd7a20b,2015,4,4,6243.75
6fd7a20b,2016,4,4,7152.5
6fd7a20b,2017,4,4,6502.5
6fd7a20b,2018,5,5,7396.4
6fd7a20b,2019,4,4,5331.0
6fd7a20b,2020,5,5,7423.2
6fd7f6c0,2010,5,4,5675.2
6fd7f6c0,2011,3,3,5677.666666666667
6fd7f6c0,2012,5,5,4911.2
6fd7f6c0,2013,4,4,6020.25
6fd7f6c0,2014,4,4,5535.5
6fd7f6c0,2015,5,5,5232.6
6fd7f6c0,2016,5,5,7326.2
6fd7f6c0,2017,5,5,2915.6
6fd7f6c0,2018,5,5,6650.4
6fd7f6c0,2019,5,5,5198.8
6fd7f6c0,2020,4,4,5443.75
6fe9f3dc,2010,4,4,5786.75
6fe9f3dc,2011,2,2,9359.0
6fe9f3dc,2012,5,5,6632.6
6fe9f3dc,2013,5,5,4834.8
6fe9f3dc,2014,3,3,6340.333333333333
6fe9f3dc,2015,5,4,5479.8
6fe9f3dc,2016,4,3,3938.25
6fe9f3dc,2017,4,4,8208.25
6fe9f3dc,2018,5,5,3508.0
6fe9f3dc,2019,3,3,6790.666666666667
6fe9f3dc,2020,3,3,4942.0
6fef2dfb,2010,4,3,3564.25
6fef2dfb,2011,5,4,7017.6
6fef2dfb,2012,3,2,5371.666666666667
6fef2dfb,2013,5,4,5528.6
6fef2dfb,2014,3,2,4076.6666666666665
6fef2dfb,2015,3,2,6930.666666666667
6fef2dfb,2016,4,4,6237.75
6fef2dfb,2017,4,4,4207.5
6fef2dfb,2018,4,4,6486.0
6fef2dfb,2019,3,3,2899.0
6fef2dfb,2020,5,5,6264.0
6ffb58a9,2010,3,3,6410.0
6ffb58a9,2011,5,5,5373.6
6ffb58a9,2012,4,4,6112.5
6ffb58a9,2013,3,3,4828.0
6ffb58a9,2014,4,4,6243.25
6ffb58a9,2015,3,3,6720.666666666667
6ffb58a9,2016,5,5,4574.0
6ffb58a9,2017,5,5,5586.2
6ffb58a9,2018,4,4,6352.25
6ffb58a9,2019,3,3,4401.0
6ffb58a9,2020,4,4,5755.5
6ffcabc5,2010,4,4,7660.25
6ffcabc5,2011,5,5,4319.6
6ffcabc5,2012,5,5,5886.4
6ffcabc5,2013,4,4,5912.5
6ffcabc5,2014,4,4,4532.25
6ffcabc5,2015,3,3,7143.666666666667
6ffcabc5,2016,4,4,7728.75
6ffcabc5,2017,3,3,4526.333333333333
6ffcabc5,2018,5,4,5905.2
6ffcabc5,2019,3,2,4524.333333333333
6ffcabc5,2020,4,4,7450.25
70090938,2010,4,4,5459.5
70090938,2011,5,5,7141.6
70090938,2012,4,4,4756.25
70090938,2013,3,3,4310.666666666667
70090938,2014,4,4,5002.5
70090938,2015,4,4,7219.5
70090938,2016,4,4,2937.5
70090938,2017,3,3,5508.333333333333
70090938,2018,4,4,6990.0
70090938,2019,5,5,4923.2
70090938,2020,4,4,5438.5
700d18af,2010,4,2,4737.5
700d18af,2011,5,3,3966.6
700d18af,2012,4,2,7446.0
700d18af,2013,5,3,7593.0
700d18af,2014,4,2,4611.5
700d18af,2015,5,3,6641.6
700d18af,2016,5,3,5103.0
700d18af,2017,4,2,3135.0
700d18af,2018,4,2,4901.5
700d18af,2019,4,2,5091.0
700d18af,2020,5,2,4625.6
700e6d69,2010,5,5,6238.6
700e6d69,2011,5,5,6390.0
700e6d69,2012,3,3,3698.0
700e6d69,2013,5,5,5854.6
700e6d69,2014,4,4,5109.25
700e6d69,2015,5,5,5291.6
700e6d69,2016,4,4,4690.5
700e6d69,2017,5,5,5678.2
700e6d69,2018,3,3,4971.666666666667
700e6d69,2019,4,3,7031.25
700e6d69,2020,5,4,5841.4
7012f9ec,2010,3,3,4548.0
7012f9ec,2011,5,5,4574.4
7012f9ec,2012,5,5,6399.2
7012f9ec,2013,3,3,7629.666666666667
7012f9ec,2014,5,4,4071.4
7012f9ec,2015,5,4,5320.0
7012f9ec,2016,2,2,5456.0
7012f9ec,2017,5,5,6119.4
7012f9ec,2018,4,4,6089.5
7012f9ec,2019,4,4,5653.0
7012f9ec,2020,5,4,5365.0
70151238,2010,4,4,3964.25
70151238,2011,5,5,7045.0
70151238,2012,4,4,5927.75
70151238,2013,5,5,7280.4
70151238,2014,4,4,4528.75
70151238,2015,5,5,4841.8
70151238,2016,4,4,5183.75
70151238,2017,3,3,7170.0
70151238,2018,4,3,4291.75
70151238,2019,4,3,5540.25
70151238,2020,5,4,2727.4
701ec6fc,2010,5,4,6082.4
701ec6fc,2011,4,3,5892.0
701ec6fc,2012,3,3,5201.333333333333
701ec6fc,2013,5,4,7405.2
701ec6fc,2014,4,3,7009.5
701ec6fc,2015,5,4,4715.6
701ec6fc,2016,3,2,6292.0
701ec6fc,2017,5,4,4518.4
701ec6fc,2018,4,3,5974.25
701ec6fc,2019,5,4,4211.8
701ec6fc,2020,5,4,6661.2
7027286b,2010,4,4,6531.0
7027286b,2011,4,4,5077.0
7027286b,2012,5,5,3968.2
7027286b,2013,3,3,4672.333333333333
7027286b,2014,5,5,5513.2
7027286b,2015,2,2,4223.5
7027286b,2016,5,5,5190.2
7027286b,2017,4,4,6340.0
7027286b,2018,5,5,6388.2
7027286b,2019,4,4,4697.75
7027286b,2020,5,5,4495.4
7029e388,2010,3,3,3434.333333333333
7029e388,2011,4,4,4442.75
7029e388,2012,2,2,3717.5
7029e388,2013,4,4,7459.0
7029e388,2014,5,5,6227.4
7029e388,2015,4,4,5489.25
7029e388,2016,4,4,4879.75
7029e388,2017,3,3,4506.666666666667
7029e388,2018,5,5,5773.8
7029e388,2019,4,4,5078.5
7029e388,2020,3,3,5710.333333333333
702f3cd4,2010,5,5,3889.4
702f3cd4,2011,4,4,5403.5
702f3cd4,2012,3,3,4989.0
702f3cd4,2013,5,5,6743.2
702f3cd4,2014,4,4,6306.75
702f3cd4,2015,4,4,6289.5
702f3cd4,2016,3,3,6235.666666666667
702f3cd4,2017,3,3,5759.666666666667
702f3cd4,2018,4,4,4062.0
702f3cd4,2019,2,2,3782.0
702f3cd4,2020,5,5,6397.4
70312db5,2010,5,5,5698.8
70312db5,2011,4,4,7721.25
70312db5,2012,4,4,4382.75
70312db5,2013,3,3,3582.6666666666665
70312db5,2014,5,5,5164.2
70312db5,2015,5,5,4664.8
70312db5,2016,4,4,4328.75
70312db5,2017,5,5,5787.2
70312db5,2018,3,3,7465.333333333333
70312db5,2019,4,4,4031.25
70312db5,2020,4,4,4948.5
703584dd,2010,4,3,4524.5
703584dd,2011,5,4,7018.6
703584dd,2012,4,4,3371.5
703584dd,2013,5,5,4684.8
703584dd,2014,4,4,5869.0
703584dd,2015,4,3,5043.75
703584dd,2016,5,4,3311.0
703584dd,2017,3,3,4935.333333333333
703584dd,2018,5,5,6300.8
703584dd,2019,5,5,8313.6
703584dd,2020,4,4,3659.0
7037db2c,2010,3,3,5398.333333333333
7037db2c,2011,4,4,3835.25
7037db2c,2012,5,5,7237.0
7037db2c,2013,4,4,4473.5
7037db2c,2014,5,5,4849.6
7037db2c,2015,5,5,5920.0
7037db2c,2016,5,5,7963.4
7037db2c,2017,4,4,5580.0
7037db2c,2018,3,3,6198.666666666667
7037db2c,2019,4,4,7659.75
7037db2c,2020,5,5,4919.8
7041c677,2010,2,2,8388.5
7041c677,2011,4,4,5027.75
7041c677,2012,4,4,5580.0
7041c677,2013,3,3,6079.333333333333
7041c677,2014,5,5,7413.2
7041c677,2015,3,3,4534.333333333333
7041c677,2016,5,5,6419.0
7041c677,2017,3,3,7620.0
7041c677,2018,5,5,3298.6
7041c677,2019,5,5,6807.0
7041c677,2020,5,5,4188.2
7054b8ea,2010,4,4,5918.25
7054b8ea,2011,4,4,5877.75
7054b8ea,2012,4,4,5220.25
7054b8ea,2013,5,4,7122.2
7054b8ea,2014,5,4,5755.2
7054b8ea,2015,3,2,4542.0
7054b8ea,2016,4,4,3814.75
7054b8ea,2017,5,5,5439.6
7054b8ea,2018,5,5,6885.2
7054b8ea,2019,4,4,6835.25
7054b8ea,2020,5,5,4612.2
705cb30b,2010,3,3,4636.333333333333
705cb30b,2011,3,3,6289.666666666667
705cb30b,2012,4,4,8414.25
705cb30b,2013,3,3,6543.666666666667
705cb30b,2014,4,4,3663.0
705cb30b,2015,4,4,8274.25
705cb30b,2016,2,2,6855.5
705cb30b,2017,5,5,5040.0
705cb30b,2018,5,5,5215.2
705cb30b,2019,5,5,6480.2
705cb30b,2020,4,4,7164.75
705e4eb7,2010,3,3,4593.333333333333
705e4eb7,2011,5,5,5309.0
705e4eb7,2012,5,5,6874.4
705e4eb7,2013,3,3,6666.0
705e4eb7,2014,4,4,3732.25
705e4eb7,2015,5,5,3693.6
705e4eb7,2016,5,5,6135.6
705e4eb7,2017,3,3,3746.3333333333335
705e4eb7,2018,3,3,5540.333333333333
705e4eb7,2019,5,5,6046.2
705e4eb7,2020,4,4,5859.25
706c85fa,2010,4,4,6381.5
706c85fa,2011,3,3,3565.333333333333
706c85fa,2012,4,4,3584.5
706c85fa,2013,3,3,1535.3333333333333
706c85fa,2014,4,4,3440.0
706c85fa,2015,4,4,3884.75
706c85fa,2016,5,5,6372.6
706c85fa,2017,5,5,4860.0
706c85fa,2018,5,5,6289.0
706c85fa,2019,5,5,4804.2
706c85fa,2020,4,4,6390.5
707025cb,2010,4,4,5386.25
707025cb,2011,5,5,4852.6
707025cb,2012,4,4,3229.5
707025cb,2013,3,3,4788.666666666667
707025cb,2014,5,4,5395.4
707025cb,2015,4,3,5248.0
707025cb,2016,5,4,6262.4
707025cb,2017,4,4,7583.5
707025cb,2018,5,5,6585.0
707025cb,2019,4,4,6384.25
707025cb,2020,4,4,6692.25
707acb68,2010,5,5,6178.2
707acb68,2011,5,5,6267.6
707acb68,2012,5,5,4979.2
707acb68,2013,5,5,6892.6
707acb68,2014,4,4,7949.0
707acb68,2015,3,2,5970.666666666667
707acb68,2016,4,4,7218.5
707acb68,2017,4,4,4897.75
707acb68,2018,5,5,3224.2
707acb68,2019,5,5,4901.4
707acb68,2020,5,5,5739.4
707ae382,2010,3,3,3162.333333333333
707ae382,2011,3,3,5357.666666666667
707ae382,2012,4,4,7504.0
707ae382,2013,4,4,3729.25
707ae382,2014,4,4,6220.5
707ae382,2015,3,3,3613.3333333333335
707ae382,2016,4,4,2985.5
707ae382,2017,4,4,5425.25
707ae382,2018,5,5,3496.8
707ae382,2019,5,5,7032.2
707ae382,2020,4,4,5316.0
707c1661,2010,5,5,7214.6
707c1661,2011,3,3,5956.666666666667
707c1661,2012,5,5,6326.8
707c1661,2013,4,4,3928.5
707c1661,2014,5,5,5481.2
707c1661,2015,3,3,5416.0
707c1661,2016,4,4,5919.75
707c1661,2017,5,5,5075.8
707c1661,2018,2,2,1823.0
707c1661,2019,5,5,6973.2
707c1661,2020,4,4,3492.5
707cdd02,2010,4,4,7065.25
707cdd02,2011,4,4,7051.5
707cdd02,2012,3,3,6106.0
707cdd02,2013,4,4,5007.5
707cdd02,2014,5,5,6049.2
707cdd02,2015,4,4,4491.0
707cdd02,2016,4,4,5717.0
707cdd02,2017,5,4,5199.2
707cdd02,2018,4,3,4288.25
707cdd02,2019,5,4,4805.8
707cdd02,2020,3,2,3977.6666666666665
708ff6d2,2010,3,3,5712.333333333333
708ff6d2,2011,4,4,6679.25
708ff6d2,2012,4,4,3238.5
708ff6d2,2013,5,5,5916.4
708ff6d2,2014,2,2,8001.0
708ff6d2,2015,5,5,7738.6
708ff6d2,2016,3,3,6848.333333333333
708ff6d2,2017,5,5,6244.2
708ff6d2,2018,2,2,4783.5
708ff6d2,2019,5,5,3680.6
708ff6d2,2020,4,4,2121.5
709518bc,2010,4,4,3230.5
709518bc,2011,4,4,7445.0
709518bc,2012,2,2,3292.0
709518bc,2013,4,4,6915.25
709518bc,2014,4,4,5257.75
709518bc,2015,4,4,5560.0
709518bc,2016,5,5,5321.8
709518bc,2017,5,5,4662.2
709518bc,2018,5,5,6963.8
709518bc,2019,4,4,4812.75
709518bc,2020,5,5,5091.6
70967b3f,2010,5,4,6683.8
70967b3f,2011,4,3,6810.0
70967b3f,2012,5,4,4683.0
70967b3f,2013,5,4,6753.2
70967b3f,2014,4,4,4732.75
70967b3f,2015,5,5,5053.4
70967b3f,2016,5,5,7516.6
70967b3f,2017,4,4,5092.0
70967b3f,2018,4,4,6537.75
70967b3f,2019,3,3,8239.333333333334
70967b3f,2020,5,4,4289.0
7096e9f8,2010,5,4,6909.2
7096e9f8,2011,4,3,4699.0
7096e9f8,2012,4,3,4631.5
7096e9f8,2013,4,3,2344.5
7096e9f8,2014,5,4,6149.6
7096e9f8,2015,3,3,5743.333333333333
7096e9f8,2016,5,5,8080.2
7096e9f8,2017,5,5,3813.2
7096e9f8,2018,4,4,4901.75
7096e9f8,2019,4,4,6037.25
7096e9f8,2020,4,4,6657.25
7097f764,2010,4,4,2700.0
7097f764,2011,5,5,8482.0
7097f764,2012,4,4,2478.5
7097f764,2013,4,4,7984.75
7097f764,2014,4,4,3262.25
7097f764,2015,4,4,5418.0
7097f764,2016,5,5,4205.2
7097f764,2017,3,3,6328.666666666667
7097f764,2018,4,4,4534.0
7097f764,2019,5,5,5412.6
7097f764,2020,5,5,5170.8
709865f8,2010,5,5,6302.0
709865f8,2011,5,5,6078.0
709865f8,2012,5,5,4493.2
709865f8,2013,5,5,7093.2
709865f8,2014,4,4,4776.0
709865f8,2015,3,3,5351.0
709865f8,2016,4,4,3879.0
709865f8,2017,3,3,4712.333333333333
709865f8,2018,4,3,6825.0
709865f8,2019,4,4,6889.75
709865f8,2020,4,4,4787.25
70a0d446,2010,5,5,5145.2
70a0d446,2011,3,3,6519.666666666667
70a0d446,2012,5,5,5114.2
70a0d446,2013,2,2,7623.0
70a0d446,2014,5,5,6804.8
70a0d446,2015,5,5,6113.6
70a0d446,2016,5,5,6274.0
70a0d446,2017,5,5,5790.8
70a0d446,2018,4,4,6477.25
70a0d446,2019,4,4,5515.0
70a0d446,2020,4,4,4804.0
70a256f7,2010,5,5,5435.8
70a256f7,2011,3,3,2763.333333333333
70a256f7,2012,5,5,5943.4
70a256f7,2013,4,4,4600.5
70a256f7,2014,4,4,5570.75
70a256f7,2015,3,3,7048.0
70a256f7,2016,5,5,5730.0
70a256f7,2017,5,5,7482.0
70a256f7,2018,4,4,5304.0
70a256f7,2019,5,5,6293.8
70a256f7,2020,4,4,3012.75
70a52adf,2010,4,4,4672.0
70a52adf,2011,3,3,5348.666666666667
70a52adf,2012,5,4,6121.6
70a52adf,2013,3,3,2963.333333333333
70a52adf,2014,5,5,5978.2
70a52adf,2015,4,4,5835.25
70a52adf,2016,5,5,6232.6
70a52adf,2017,5,5,4889.2
70a52adf,2018,4,4,4354.5
70a52adf,2019,4,3,2861.25
70a52adf,2020,4,3,6956.5
70a66e11,2010,2,2,8663.0
70a66e11,2011,5,5,5667.4
70a66e11,2012,3,3,5800.666666666667
70a66e11,2013,4,3,5359.25
70a66e11,2014,4,4,3169.0
70a66e11,2015,5,5,5962.2
70a66e11,2016,2,2,5141.0
70a66e11,2017,5,5,4081.6
70a66e11,2018,5,5,3381.0
70a66e11,2019,4,4,7217.0
70a66e11,2020,4,4,6959.25
70a78670,2010,4,4,5845.75
70a78670,2011,4,4,7178.75
70a78670,2012,5,5,6382.4
70a78670,2013,3,3,5803.0
70a78670,2014,5,5,5724.8
70a78670,2015,3,3,5698.666666666667
70a78670,2016,5,5,4691.0
70a78670,2017,5,5,5353.2
70a78670,2018,4,4,4500.25
70a78670,2019,5,4,3348.2
70a78670,2020,5,4,5013.4
70c2f14d,2010,4,4,5497.25
70c2f14d,2011,5,5,5672.0
70c2f14d,2012,5,5,7197.8
70c2f14d,2013,3,3,6316.0
70c2f14d,2014,3,2,8573.333333333334
70c2f14d,2015,5,4,4204.0
70c2f14d,2016,4,3,6770.0
70c2f14d,2017,4,3,3314.5
70c2f14d,2018,4,4,5949.25
70c2f14d,2019,4,4,3158.25
70c2f14d,2020,3,3,6061.666666666667
70c702b5,2010,5,5,4459.8
70c702b5,2011,5,5,8622.2
70c702b5,2012,5,5,4830.8
70c702b5,2013,5,5,5363.2
70c702b5,2014,4,4,4617.0
70c702b5,2015,4,4,5981.0
70c702b5,2016,3,2,3768.3333333333335
70c702b5,2017,4,4,3808.25
70c702b5,2018,4,4,6652.0
70c702b5,2019,4,4,3341.75
70c702b5,2020,5,4,5935.4
70cc9180,2010,4,4,7082.0
70cc9180,2011,5,5,5875.2
70cc9180,2012,4,4,5118.5
70cc9180,2013,4,4,6742.25
70cc9180,2014,5,5,5080.8
70cc9180,2015,4,4,4859.5
70cc9180,2016,5,4,6606.2
70cc9180,2017,5,4,5630.4
70cc9180,2018,4,3,6929.5
70cc9180,2019,5,4,5802.8
70cc9180,2020,4,4,4577.25
70d0cf57,2010,3,3,5603.333333333333
70d0cf57,2011,5,4,7125.0
70d0cf57,2012,4,3,2681.0
70d0cf57,2013,3,3,5421.333333333333
70d0cf57,2014,4,4,5172.0
70d0cf57,2015,5,5,6280.0
70d0cf57,2016,4,4,7163.75
70d0cf57,2017,5,5,4956.0
70d0cf57,2018,4,4,6988.25
70d0cf57,2019,5,5,4268.4
70d0cf57,2020,5,5,6087.4
70d6989d,2010,4,3,7637.25
70d6989d,2011,5,4,8866.6
70d6989d,2012,3,2,6668.0
70d6989d,2013,5,4,5950.4
70d6989d,2014,4,3,6156.25
70d6989d,2015,4,4,4587.25
70d6989d,2016,5,5,7102.6
70d6989d,2017,5,5,4977.0
70d6989d,2018,4,4,5472.5
70d6989d,2019,4,4,5445.5
70d6989d,2020,4,3,4003.5
70ea87b0,2010,5,5,5565.4
70ea87b0,2011,4,4,5549.5
70ea87b0,2012,3,3,4907.666666666667
70ea87b0,2013,4,4,4536.5
70ea87b0,2014,3,3,6836.0
70ea87b0,2015,4,4,4683.0
70ea87b0,2016,4,4,5865.0
70ea87b0,2017,4,4,4994.0
70ea87b0,2018,2,2,5669.5
70ea87b0,2019,5,5,5151.6
70ea87b0,2020,5,5,4066.8
70f16f17,2010,3,3,6586.333333333333
70f16f17,2011,5,5,4832.6
70f16f17,2012,5,5,5423.8
70f16f17,2013,5,5,4567.8
70f16f17,2014,4,4,7330.75
70f16f17,2015,5,5,4331.2
70f16f17,2016,4,4,6089.5
70f16f17,2017,5,5,7647.6
70f16f17,2018,2,2,3272.0
70f16f17,2019,4,4,4987.0
70f16f17,2020,5,5,4183.2
70f40381,2010,5,4,7783.8
70f40381,2011,4,3,3506.5
70f40381,2012,4,4,7029.5
70f40381,2013,5,5,3791.4
70f40381,2014,5,5,5834.6
70f40381,2015,5,5,5431.8
70f40381,2016,3,3,3343.333333333333
70f40381,2017,4,4,6431.5
70f40381,2018,5,5,4392.8
70f40381,2019,5,5,4880.2
70f40381,2020,2,2,4399.5
70f5fc47,2010,5,4,6607.4
70f5fc47,2011,2,2,8040.5
70f5fc47,2012,5,5,5260.4
70f5fc47,2013,4,4,3646.5
70f5fc47,2014,5,5,6593.0
70f5fc47,2015,4,4,4869.75
70f5fc47,2016,4,4,5437.5
70f5fc47,2017,5,5,6685.4
70f5fc47,2018,3,3,6550.0
70f5fc47,2019,5,4,5318.0
70f5fc47,2020,3,2,7089.0
70f7d63b,2010,4,4,4366.5
70f7d63b,2011,3,3,5096.666666666667
70f7d63b,2012,4,4,4672.25
70f7d63b,2013,4,4,7244.25
70f7d63b,2014,4,4,6379.75
70f7d63b,2015,3,3,4903.0
70f7d63b,2016,5,4,6060.6
70f7d63b,2017,2,2,8509.0
70f7d63b,2018,5,5,6831.2
70f7d63b,2019,4,4,3766.5
70f7d63b,2020,5,5,5189.4
70fbc67c,2010,4,4,5022.75
70fbc67c,2011,4,4,2799.5
70fbc67c,2012,4,4,5796.5
70fbc67c,2013,5,5,5728.4
70fbc67c,2014,4,4,6091.0
70fbc67c,2015,5,5,4557.0
70fbc67c,2016,4,4,6259.75
70fbc67c,2017,4,4,6144.25
70fbc67c,2018,4,4,5693.25
70fbc67c,2019,4,4,5049.75
70fbc67c,2020,4,4,4167.25
70fda431,2010,4,3,5561.5
70fda431,2011,4,3,9501.75
70fda431,2012,4,3,4544.5
70fda431,2013,4,4,5138.75
70fda431,2014,4,4,6040.5
70fda431,2015,3,3,7692.666666666667
70fda431,2016,5,5,7039.2
70fda431,2017,4,4,5842.75
70fda431,2018,5,5,5389.4
70fda431,2019,4,4,3997.75
70fda431,2020,5,5,5958.4
7103d80c,2010,5,5,6407.8
7103d80c,2011,4,4,5461.5
7103d80c,2012,5,5,5790.8
7103d80c,2013,4,4,4643.5
7103d80c,2014,5,4,4332.8
7103d80c,2015,5,4,6117.6
7103d80c,2016,4,3,7202.75
7103d80c,2017,5,4,4983.6
7103d80c,2018,3,2,2926.6666666666665
7103d80c,2019,5,3,6219.6
7103d80c,2020,4,2,5946.25
710ae8b3,2010,4,4,3524.0
710ae8b3,2011,4,4,5812.75
710ae8b3,2012,4,4,4678.25
710ae8b3,2013,3,3,4009.3333333333335
710ae8b3,2014,4,3,4283.5
710ae8b3,2015,5,4,4193.4
710ae8b3,2016,4,4,6745.0
710ae8b3,2017,5,5,5167.6
710ae8b3,2018,5,5,5805.8
710ae8b3,2019,4,4,6468.25
710ae8b3,2020,3,3,5245.333333333333
7110c239,2010,3,3,5358.333333333333
7110c239,2011,3,3,4991.666666666667
7110c239,2012,4,4,5969.75
7110c239,2013,4,4,8281.75
7110c239,2014,3,3,5410.0
7110c239,2015,5,5,6297.6
7110c239,2016,4,4,4046.75
7110c239,2017,4,4,5519.5
7110c239,2018,4,4,6802.25
7110c239,2019,2,2,1998.5
7110c239,2020,4,4,2747.75
71166900,2010,3,3,7713.333333333333
71166900,2011,4,4,5695.5
71166900,2012,4,4,6702.75
71166900,2013,4,4,5087.5
71166900,2014,3,3,5303.666666666667
71166900,2015,4,4,5467.5
71166900,2016,5,5,6517.0
71166900,2017,4,4,3177.25
71166900,2018,5,5,5399.0
71166900,2019,4,4,4912.5
71166900,2020,4,4,5114.0
7117020f,2010,5,5,4612.4
7117020f,2011,4,4,5081.0
7117020f,2012,5,5,4666.4
7117020f,2013,2,2,8593.5
7117020f,2014,5,5,7048.4
7117020f,2015,2,2,7226.5
7117020f,2016,5,5,5379.2
7117020f,2017,4,4,5487.5
7117020f,2018,4,4,5034.5
7117020f,2019,4,4,5849.75
7117020f,2020,5,5,2853.4
711cef73,2010,5,5,7087.2
711cef73,2011,3,3,5925.0
711cef73,2012,5,5,5488.8
