education_level,rinpersoon,mean_GBAGEBOORTEJAAR,num_unique_OPLNIVSOI2016AGG4HBMETNIRWO,num_unique_OPLNIVSOI2016AGG4HGMETNIRWO,num_unique_RICHTdetailISCEDF2013HBmetNIRWO,num_unique_RICHTdetailISCEDF2013HGmetNIRWO,num_unique_OPLNIVSOI2021AGG4HBmetNIRWO,num_unique_OPLNIVSOI2021AGG4HGmetNIRWO,num_unique_RICHTSOI2021SCEDF2013HBNIRWO,num_unique_RICHTSOI2021SCEDF2013HGNIRWO,num_unique_year,agg_OPLNIVSOI2016AGG4HBMETNIRWO,agg_OPLNIVSOI2016AGG4HGMETNIRWO,agg_RICHTdetailISCEDF2013HBmetNIRWO,agg_RICHTdetailISCEDF2013HGmetNIRWO,agg_OPLNIVSOI2021AGG4HBmetNIRWO,agg_OPLNIVSOI2021AGG4HGmetNIRWO,agg_RICHTSOI2021SCEDF2013HBNIRWO,agg_RICHTSOI2021SCEDF2013HGNIRWO,agg_year
12.0,60580d6f,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6150ed74,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
12.0,61809577,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,61a3dd29,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,61a8abd4,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,62087c9c,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6246704c,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,62585ddb,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,62f8a24c,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,632285e7,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,6340bfe5,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
12.0,63587e10,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,637254d8,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6377ded1,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6381a872,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,645e5d43,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,64be690c,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,64dc9ba4,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6511189e,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,65b78ff8,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,65c3e1cc,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,6601a7a4,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
12.0,664070ff,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,66b030dc,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,66ea19ff,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
12.0,6783d4ef,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6793de14,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,686b43a2,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6870f198,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,690557e9,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6987fe6d,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
12.0,69a45848,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,69c99a25,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6a0755de,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6a526c85,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6a5594b3,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6a945a4d,1968.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6b1823f2,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6b7ca90d,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6ba1e5bc,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,6bde0226,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6bfff39c,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6c16ca9f,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6c64bb92,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
12.0,6ca701bf,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6e389b4e,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,6e6216c0,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6e79326a,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,6e805791,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,6e8386d1,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6e881d01,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6eb43e85,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6f07a95a,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6f182c38,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
12.0,6f39175f,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,6f459918,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6f591cf7,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,6f885634,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,70312db5,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7041c677,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,713b1284,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,715a0352,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,71a35cdf,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,72138495,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,725aad8f,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,727b7ba0,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,7288a55a,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,728fb7e1,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,72a748e7,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
12.0,72c8f494,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,730e33ee,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,731fd143,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,73295372,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,73759a50,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7388ff1f,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,739c42f1,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,75417136,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7553b983,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,755818ae,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,75ae5857,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,75b87dbf,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,761ae253,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7648378d,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,76555943,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
12.0,766c52dc,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7678fd01,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,767af941,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,76a53177,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,76e75ec0,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,7734dae8,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,773cfbe5,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,779771da,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,77dad95e,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,77fe98c0,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,784ccf44,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,788b2d80,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,78a53588,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,78ad1e93,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,78b104b4,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,78d22ac9,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,78d7ea78,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,79048d09,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,79380eb2,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,79df3ab7,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
12.0,79f48c62,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7a03b632,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
12.0,7a390b7e,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7a7342ea,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7a996d12,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7ae4bc00,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
12.0,7b01b81c,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7b22a5c7,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7b2779c1,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,7b2e5766,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7b9c5651,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7ba413d5,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7bcbd964,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
12.0,7bd9ed2b,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7c0e1e61,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7c10647b,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7c294524,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7d1a9678,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7e088d3b,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7ed4fde2,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7ed5eac9,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7fb10ed9,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7fbec82d,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,7fd21849,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
12.0,803f5e25,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2019]
12.0,80c04884,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8126b7b9,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8190f3a4,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,82083f48,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,820fbea4,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,83391f12,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8384648d,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,83a3e04e,1968.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,83d14c4c,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,83dd7918,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8439e909,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,846c8e10,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,848f56ed,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
12.0,84bdbfdc,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,84c8cc68,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,84d4bf71,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,84dc5385,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,854d1eed,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8604e80a,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,86156e3e,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,863711cb,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,866e13d9,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8774d6ac,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,878ff6e1,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,882fd0c2,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,88ed8de4,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8984a2ad,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
12.0,89ddea4b,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,89f98533,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8a5ae32c,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8a5d673b,1968.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8ac92158,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8b09b628,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8b3c4d3d,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8b3d1454,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
12.0,8b83caca,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8c035c67,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8c1cd29b,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8c4ffed9,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8c66ca38,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8d11388a,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8d1c668b,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
12.0,8d26f54a,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8d5fe09f,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8db18816,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8dfbdf07,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8e27753d,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8e2a224e,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8e6943fd,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8e82dd79,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8ea3715b,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8f13ef9f,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
12.0,8f1b85e1,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8f2676de,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8f8c1143,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8f98722b,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,8ff6e239,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
12.0,90222857,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,905b4c42,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
12.0,905b811e,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
12.0,9118e53f,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2019]
12.0,9128a76b,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
12.0,91786650,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
